1.000000000000000000e+00 1.000000000000000000e+00 1.876052841544151306e-02 5.570920184254646301e-02
2.000000000000000000e+00 2.000000000000000000e+00 3.562290966510772705e-02 1.061088740825653076e-01
3.000000000000000000e+00 3.000000000000000000e+00 1.964142918586730957e-02 5.877063795924186707e-02
4.000000000000000000e+00 4.000000000000000000e+00 8.812434040009975433e-03 2.684883773326873779e-02
5.000000000000000000e+00 5.000000000000000000e+00 6.179584190249443054e-03 1.892444677650928497e-02
6.000000000000000000e+00 6.000000000000000000e+00 5.756994709372520447e-03 1.748861744999885559e-02
7.000000000000000000e+00 7.000000000000000000e+00 5.426458548754453659e-03 1.651791110634803772e-02
8.000000000000000000e+00 8.000000000000000000e+00 5.208861548453569412e-03 1.593137905001640320e-02
9.000000000000000000e+00 9.000000000000000000e+00 4.960753954946994781e-03 1.524624321609735489e-02
1.000000000000000000e+01 1.000000000000000000e+01 4.864091053605079651e-03 1.496738754212856293e-02
1.100000000000000000e+01 1.100000000000000000e+01 4.724844358861446381e-03 1.455455832183361053e-02
1.200000000000000000e+01 1.200000000000000000e+01 4.535194486379623413e-03 1.402215659618377686e-02
1.300000000000000000e+01 1.300000000000000000e+01 4.490276332944631577e-03 1.392609253525733948e-02
1.400000000000000000e+01 1.400000000000000000e+01 4.447359591722488403e-03 1.382455229759216309e-02
1.500000000000000000e+01 1.500000000000000000e+01 4.344511777162551880e-03 1.352539472281932831e-02
1.600000000000000000e+01 1.600000000000000000e+01 4.264343529939651489e-03 1.328396052122116089e-02
1.700000000000000000e+01 1.700000000000000000e+01 4.199112765491008759e-03 1.309077069163322449e-02
1.800000000000000000e+01 1.800000000000000000e+01 4.115541931241750717e-03 1.284598559141159058e-02
1.900000000000000000e+01 1.900000000000000000e+01 4.036013968288898468e-03 1.260165497660636902e-02
2.000000000000000000e+01 2.000000000000000000e+01 3.960595000535249710e-03 1.236012205481529236e-02
2.100000000000000000e+01 2.100000000000000000e+01 3.918890841305255890e-03 1.223394647240638733e-02
2.200000000000000000e+01 2.200000000000000000e+01 3.850468667224049568e-03 1.206542551517486572e-02
2.300000000000000000e+01 2.300000000000000000e+01 3.777376841753721237e-03 1.190920453518629074e-02
2.400000000000000000e+01 2.400000000000000000e+01 3.743907902389764786e-03 1.185610331594944000e-02
2.500000000000000000e+01 2.500000000000000000e+01 3.677650587633252144e-03 1.166556030511856079e-02
2.600000000000000000e+01 2.600000000000000000e+01 3.604067256674170494e-03 1.142540201544761658e-02
2.700000000000000000e+01 2.700000000000000000e+01 3.553802613168954849e-03 1.125892437994480133e-02
2.800000000000000000e+01 2.800000000000000000e+01 3.499280195683240891e-03 1.110480632632970810e-02
2.900000000000000000e+01 2.900000000000000000e+01 3.444341942667961121e-03 1.096705906093120575e-02
3.000000000000000000e+01 3.000000000000000000e+01 3.379981499165296555e-03 1.080101635307073593e-02
3.100000000000000000e+01 3.100000000000000000e+01 3.323909826576709747e-03 1.065223291516304016e-02
3.200000000000000000e+01 3.200000000000000000e+01 3.277522278949618340e-03 1.053237263113260269e-02
3.300000000000000000e+01 3.300000000000000000e+01 3.217533463612198830e-03 1.037060655653476715e-02
3.400000000000000000e+01 3.400000000000000000e+01 3.166867420077323914e-03 1.022273302078247070e-02
3.500000000000000000e+01 3.500000000000000000e+01 3.114428371191024780e-03 1.005253754556179047e-02
3.600000000000000000e+01 3.600000000000000000e+01 3.061051014810800552e-03 9.878581389784812927e-03
3.700000000000000000e+01 3.700000000000000000e+01 3.005646169185638428e-03 9.726222604513168335e-03
3.800000000000000000e+01 3.800000000000000000e+01 2.953321905806660652e-03 9.601369500160217285e-03
3.900000000000000000e+01 3.900000000000000000e+01 2.905401401221752167e-03 9.473579004406929016e-03
4.000000000000000000e+01 4.000000000000000000e+01 2.857106737792491913e-03 9.315196424722671509e-03
4.100000000000000000e+01 4.100000000000000000e+01 2.810520119965076447e-03 9.158914908766746521e-03
4.200000000000000000e+01 4.200000000000000000e+01 2.757007954642176628e-03 9.004082530736923218e-03
4.300000000000000000e+01 4.300000000000000000e+01 2.712158951908349991e-03 8.885129354894161224e-03
4.400000000000000000e+01 4.400000000000000000e+01 2.666271757334470749e-03 8.751208893954753876e-03
4.500000000000000000e+01 4.500000000000000000e+01 2.621362917125225067e-03 8.624961599707603455e-03
4.600000000000000000e+01 4.600000000000000000e+01 2.574321348220109940e-03 8.507676422595977783e-03
4.700000000000000000e+01 4.700000000000000000e+01 2.529599238187074661e-03 8.382285013794898987e-03
4.800000000000000000e+01 4.800000000000000000e+01 2.484072465449571609e-03 8.240987546741962433e-03
4.900000000000000000e+01 4.900000000000000000e+01 2.443063538521528244e-03 8.139654994010925293e-03
5.000000000000000000e+01 5.000000000000000000e+01 2.397425938397645950e-03 8.030325174331665039e-03
5.100000000000000000e+01 5.100000000000000000e+01 2.354461466893553734e-03 7.909905165433883667e-03
5.200000000000000000e+01 5.200000000000000000e+01 2.314700745046138763e-03 7.788696326315402985e-03
5.300000000000000000e+01 5.300000000000000000e+01 2.282234374433755875e-03 7.702521979808807373e-03
5.400000000000000000e+01 5.400000000000000000e+01 2.260592533275485039e-03 7.638429291546344757e-03
5.500000000000000000e+01 5.500000000000000000e+01 2.295574173331260681e-03 7.756728678941726685e-03
5.600000000000000000e+01 5.600000000000000000e+01 2.548262942582368851e-03 8.517691865563392639e-03
5.700000000000000000e+01 5.700000000000000000e+01 2.675678348168730736e-03 8.946342393755912781e-03
5.800000000000000000e+01 5.800000000000000000e+01 2.409519627690315247e-03 8.090503513813018799e-03
5.900000000000000000e+01 5.900000000000000000e+01 2.193229040130972862e-03 7.435226812958717346e-03
6.000000000000000000e+01 6.000000000000000000e+01 2.441409043967723846e-03 8.217167109251022339e-03
6.100000000000000000e+01 6.100000000000000000e+01 2.149982610717415810e-03 7.314037531614303589e-03
6.200000000000000000e+01 6.200000000000000000e+01 2.219262998551130295e-03 7.501956541091203690e-03
6.300000000000000000e+01 6.300000000000000000e+01 2.166766440495848656e-03 7.407039869576692581e-03
6.400000000000000000e+01 6.400000000000000000e+01 2.078708726912736893e-03 7.151932921260595322e-03
6.500000000000000000e+01 6.500000000000000000e+01 2.122425474226474762e-03 7.247959263622760773e-03
6.600000000000000000e+01 6.600000000000000000e+01 1.998875755816698074e-03 6.892826873809099197e-03
6.700000000000000000e+01 6.700000000000000000e+01 2.083756495267152786e-03 7.179303094744682312e-03
6.800000000000000000e+01 6.800000000000000000e+01 1.955809304490685463e-03 6.778123322874307632e-03
6.900000000000000000e+01 6.900000000000000000e+01 1.997757237404584885e-03 6.908928509801626205e-03
7.000000000000000000e+01 7.000000000000000000e+01 1.904613571241497993e-03 6.656105630099773407e-03
7.100000000000000000e+01 7.100000000000000000e+01 1.895030261948704720e-03 6.637017708271741867e-03
7.200000000000000000e+01 7.200000000000000000e+01 1.885026227682828903e-03 6.579856388270854950e-03
7.300000000000000000e+01 7.300000000000000000e+01 1.808017492294311523e-03 6.399254314601421356e-03
7.400000000000000000e+01 7.400000000000000000e+01 1.857622060924768448e-03 6.555236410349607468e-03
7.500000000000000000e+01 7.500000000000000000e+01 1.916576176881790161e-03 6.694495677947998047e-03
7.600000000000000000e+01 7.600000000000000000e+01 2.197437454015016556e-03 7.577203679829835892e-03
7.700000000000000000e+01 7.700000000000000000e+01 2.322109183296561241e-03 7.936540991067886353e-03
7.800000000000000000e+01 7.800000000000000000e+01 2.188959391787648201e-03 7.518840022385120392e-03
7.900000000000000000e+01 7.900000000000000000e+01 1.958677312359213829e-03 6.780869327485561371e-03
8.000000000000000000e+01 8.000000000000000000e+01 2.025289693847298622e-03 6.975210271775722504e-03
8.100000000000000000e+01 8.100000000000000000e+01 1.939510926604270935e-03 6.777700968086719513e-03
8.200000000000000000e+01 8.200000000000000000e+01 1.904543256387114525e-03 6.655336823314428329e-03
8.300000000000000000e+01 8.300000000000000000e+01 1.876333146356046200e-03 6.592760328203439713e-03
8.400000000000000000e+01 8.400000000000000000e+01 1.803981023840606213e-03 6.392218172550201416e-03
8.500000000000000000e+01 8.500000000000000000e+01 1.818208955228328705e-03 6.380939856171607971e-03
8.600000000000000000e+01 8.600000000000000000e+01 1.768215908668935299e-03 6.267375312745571136e-03
8.700000000000000000e+01 8.700000000000000000e+01 1.730311894789338112e-03 6.185477599501609802e-03
8.800000000000000000e+01 8.800000000000000000e+01 1.727201277390122414e-03 6.161238532513380051e-03
8.900000000000000000e+01 8.900000000000000000e+01 1.668896526098251343e-03 6.012695841491222382e-03
9.000000000000000000e+01 9.000000000000000000e+01 1.671443227678537369e-03 6.020674947649240494e-03
9.100000000000000000e+01 9.100000000000000000e+01 1.645038137212395668e-03 5.914169829338788986e-03
9.200000000000000000e+01 9.200000000000000000e+01 1.621050760149955750e-03 5.867190659046173096e-03
9.300000000000000000e+01 9.300000000000000000e+01 1.622017938643693924e-03 5.884004756808280945e-03
9.400000000000000000e+01 9.400000000000000000e+01 1.624932978302240372e-03 5.865023471415042877e-03
9.500000000000000000e+01 9.500000000000000000e+01 1.629002625122666359e-03 5.933535285294055939e-03
9.700000000000000000e+01 9.700000000000000000e+01 1.666296273469924927e-03 6.049489602446556091e-03
9.800000000000000000e+01 9.800000000000000000e+01 1.683549256995320320e-03 6.033874116837978363e-03
9.900000000000000000e+01 9.900000000000000000e+01 1.628695754334330559e-03 5.948879290372133255e-03
1.000000000000000000e+02 1.000000000000000000e+02 1.657508197240531445e-03 6.055379286408424377e-03
1.010000000000000000e+02 1.010000000000000000e+02 1.764106098562479019e-03 6.322525907307863235e-03
1.020000000000000000e+02 1.020000000000000000e+02 1.898158458061516285e-03 6.747383624315261841e-03
1.030000000000000000e+02 1.030000000000000000e+02 1.683612121269106865e-03 6.129999645054340363e-03
1.050000000000000000e+02 1.050000000000000000e+02 1.724350498989224434e-03 6.263818591833114624e-03
1.060000000000000000e+02 1.060000000000000000e+02 1.700251596048474312e-03 6.149736233055591583e-03
1.070000000000000000e+02 1.070000000000000000e+02 1.606486272066831589e-03 5.882095545530319214e-03
1.080000000000000000e+02 1.080000000000000000e+02 1.616070978343486786e-03 5.982312373816967010e-03
1.100000000000000000e+02 1.100000000000000000e+02 1.530711655505001545e-03 5.583811085671186447e-03
1.110000000000000000e+02 1.110000000000000000e+02 1.566831022500991821e-03 5.780640523880720139e-03
1.120000000000000000e+02 1.120000000000000000e+02 1.512914313934743404e-03 5.662130191922187805e-03
1.140000000000000000e+02 1.140000000000000000e+02 1.458312850445508957e-03 5.515701137483119965e-03
1.150000000000000000e+02 1.150000000000000000e+02 1.479729078710079193e-03 5.539628677070140839e-03
1.160000000000000000e+02 1.160000000000000000e+02 1.433673547580838203e-03 5.364865064620971680e-03
1.180000000000000000e+02 1.180000000000000000e+02 1.440769294276833534e-03 5.532972980290651321e-03
1.190000000000000000e+02 1.190000000000000000e+02 1.390177989378571510e-03 5.312081426382064819e-03
1.200000000000000000e+02 1.200000000000000000e+02 1.403006026521325111e-03 5.322619806975126266e-03
1.220000000000000000e+02 1.220000000000000000e+02 1.448984490707516670e-03 5.569937638938426971e-03
1.230000000000000000e+02 1.230000000000000000e+02 1.424139947630465031e-03 5.444076377898454666e-03
