1.000000000000000000e+00 1.000000000000000000e+00 3.369342908263206482e-02 9.955795109272003174e-02
2.000000000000000000e+00 2.000000000000000000e+00 4.064377397298812866e-02 1.227842271327972412e-01
3.000000000000000000e+00 3.000000000000000000e+00 3.744571655988693237e-02 1.119116097688674927e-01
4.000000000000000000e+00 4.000000000000000000e+00 2.157657407224178314e-02 6.480997800827026367e-02
5.000000000000000000e+00 5.000000000000000000e+00 1.877913437783718109e-02 5.659770965576171875e-02
6.000000000000000000e+00 6.000000000000000000e+00 1.739438623189926147e-02 5.237204954028129578e-02
7.000000000000000000e+00 7.000000000000000000e+00 1.736653409898281097e-02 5.214485526084899902e-02
8.000000000000000000e+00 8.000000000000000000e+00 1.690500229597091675e-02 5.079618841409683228e-02
9.000000000000000000e+00 9.000000000000000000e+00 1.650796271860599518e-02 4.969689995050430298e-02
1.000000000000000000e+01 1.000000000000000000e+01 1.612957753241062164e-02 4.862110316753387451e-02
1.100000000000000000e+01 1.100000000000000000e+01 1.572916470468044281e-02 4.746016860008239746e-02
1.200000000000000000e+01 1.200000000000000000e+01 1.537296362221240997e-02 4.642864316701889038e-02
1.300000000000000000e+01 1.300000000000000000e+01 1.503936108201742172e-02 4.549053311347961426e-02
1.400000000000000000e+01 1.400000000000000000e+01 1.459858939051628113e-02 4.427175223827362061e-02
1.500000000000000000e+01 1.500000000000000000e+01 1.409790106117725372e-02 4.287791997194290161e-02
1.600000000000000000e+01 1.600000000000000000e+01 1.360367517918348312e-02 4.148828983306884766e-02
1.700000000000000000e+01 1.700000000000000000e+01 1.308848522603511810e-02 4.000898450613021851e-02
1.800000000000000000e+01 1.800000000000000000e+01 1.261374913156032562e-02 3.864488750696182251e-02
1.900000000000000000e+01 1.900000000000000000e+01 1.209564320743083954e-02 3.718572482466697693e-02
2.000000000000000000e+01 2.000000000000000000e+01 1.164068374782800674e-02 3.590700402855873108e-02
2.100000000000000000e+01 2.100000000000000000e+01 1.121000573039054871e-02 3.465894609689712524e-02
2.200000000000000000e+01 2.200000000000000000e+01 1.083697937428951263e-02 3.354418650269508362e-02
2.300000000000000000e+01 2.300000000000000000e+01 1.056943181902170181e-02 3.275546431541442871e-02
2.400000000000000000e+01 2.400000000000000000e+01 1.032392494380474091e-02 3.207196295261383057e-02
2.500000000000000000e+01 2.500000000000000000e+01 1.017711497843265533e-02 3.167223930358886719e-02
2.600000000000000000e+01 2.600000000000000000e+01 1.003419514745473862e-02 3.131014481186866760e-02
2.700000000000000000e+01 2.700000000000000000e+01 9.973647072911262512e-03 3.122177161276340485e-02
2.800000000000000000e+01 2.800000000000000000e+01 9.929170832037925720e-03 3.119563683867454529e-02
2.900000000000000000e+01 2.900000000000000000e+01 9.892137721180915833e-03 3.118115290999412537e-02
3.000000000000000000e+01 3.000000000000000000e+01 9.844211861491203308e-03 3.111739084124565125e-02
3.100000000000000000e+01 3.100000000000000000e+01 9.779494255781173706e-03 3.099064901471138000e-02
3.200000000000000000e+01 3.200000000000000000e+01 9.699500165879726410e-03 3.084173984825611115e-02
3.300000000000000000e+01 3.300000000000000000e+01 9.595287032425403595e-03 3.060781024396419525e-02
3.400000000000000000e+01 3.400000000000000000e+01 9.482067078351974487e-03 3.034698963165283203e-02
3.500000000000000000e+01 3.500000000000000000e+01 9.348395280539989471e-03 3.003580868244171143e-02
3.600000000000000000e+01 3.600000000000000000e+01 9.210150688886642456e-03 2.964686974883079529e-02
3.700000000000000000e+01 3.700000000000000000e+01 9.103251621127128601e-03 2.940323948860168457e-02
3.800000000000000000e+01 3.800000000000000000e+01 8.995663374662399292e-03 2.910603955388069153e-02
3.900000000000000000e+01 3.900000000000000000e+01 8.993525058031082153e-03 2.915030717849731445e-02
4.000000000000000000e+01 4.000000000000000000e+01 8.864633738994598389e-03 2.871844545006752014e-02
4.100000000000000000e+01 4.100000000000000000e+01 8.737795054912567139e-03 2.840109542012214661e-02
4.200000000000000000e+01 4.200000000000000000e+01 8.490804582834243774e-03 2.763951011002063751e-02
4.300000000000000000e+01 4.300000000000000000e+01 8.364102803170681000e-03 2.729830704629421234e-02
4.400000000000000000e+01 4.400000000000000000e+01 8.323753252625465393e-03 2.723399177193641663e-02
4.500000000000000000e+01 4.500000000000000000e+01 8.286469615995883942e-03 2.710907347500324249e-02
4.600000000000000000e+01 4.600000000000000000e+01 8.271040394902229309e-03 2.711289376020431519e-02
4.700000000000000000e+01 4.700000000000000000e+01 8.242091163992881775e-03 2.703959494829177856e-02
4.800000000000000000e+01 4.800000000000000000e+01 8.210113272070884705e-03 2.698236517608165741e-02
4.900000000000000000e+01 4.900000000000000000e+01 8.150072768330574036e-03 2.682684920728206635e-02
5.000000000000000000e+01 5.000000000000000000e+01 8.278519846498966217e-03 2.723410911858081818e-02
